rho_th,IA_th,count_in,count_in_CI,count_out,r2_in,r2in_CI,r2_out,r2out_CI
0.023397566750645638,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.04818560249912433,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.07297363824760303,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.09776167399608171,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.1225497097445604,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.1473377454930391,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.17212578124151778,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.1969138169899965,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.22170185273847517,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.24648988848695386,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.27127792423543257,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.2960659599839113,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.32085399573238993,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.34564203148086864,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.37043006722934735,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.395218102977826,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.4200061387263047,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.4447941744747834,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.4695822102232621,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.4943702459717408,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.5191582817202195,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.5439463174686981,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.5687343532171769,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.5935223889656556,0.1426500888075832,0.1,0.2262157162854099,439.9,0.0,0.0,0.5850953876972198,0.03563167202279835
0.6183104247141342,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.643098460462613,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.6678864962110916,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.6926745319595703,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.7174625677080491,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.7422506034565277,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.7670386392050064,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.7918266749534851,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.8166147107019638,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.8414027464504424,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.8661907821989212,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.8909788179473999,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.9157668536958785,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.9405548894443573,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.9653429251928359,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.9901309609413147,0.1426500888075832,0.0,0.0,440.0,0.0,0.0,0.5851635694503784,0.03565623725107814
0.023397566750645638,0.18213606055301804,0.7,1.0690537669255165,439.3,-1.6088406085968017,2.6960957692766097,0.584612900018692,0.0355917994551358
0.04818560249912433,0.18213606055301804,0.7,1.0690537669255165,439.3,-1.6088406085968017,2.6960957692766097,0.584612900018692,0.0355917994551358
0.07297363824760303,0.18213606055301804,0.7,1.0690537669255165,439.3,-1.6088406085968017,2.6960957692766097,0.584612900018692,0.0355917994551358
0.09776167399608171,0.18213606055301804,0.7,1.0690537669255165,439.3,-1.6088406085968017,2.6960957692766097,0.584612900018692,0.0355917994551358
