rho_th,IA_th,count_in,count_in_CI,count_out,r2_in,r2in_CI,r2_out,r2out_CI
349.8292236328125,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
390.9315185546875,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
432.0338134765625,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
473.1361083984375,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
514.2384033203125,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
555.3406982421875,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
596.4429931640625,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
637.5452880859375,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
678.6475830078125,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
719.7498779296875,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
760.8521728515625,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
801.9544677734375,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
843.0567626953125,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
884.1590576171875,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
925.2613525390625,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
966.3636474609375,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1007.4659423828125,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1048.5682373046875,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1089.6705322265625,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1130.7728271484375,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1171.8751220703125,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1212.9774169921875,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1254.0797119140625,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1295.1820068359375,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1336.2843017578125,0.5513661503791809,21.8,26.871786512174598,396.2,0.007272541522979736,0.07956705536409688,0.6138949275016785,0.06591974103438374
1377.3865966796875,0.5513661503791809,20.7,27.23590878269494,397.3,-0.019286710023880004,0.04624554787763649,0.6144850432872773,0.06623022366805188
1418.4888916015625,0.5513661503791809,20.7,27.23590878269494,397.3,-0.019286710023880004,0.04624554787763649,0.6144850432872773,0.06623022366805188
1459.5911865234375,0.5513661503791809,19.8,26.412938594847287,398.2,-0.00471833348274231,0.026059029691364925,0.6150698304176331,0.06222566437555898
1500.6934814453125,0.5513661503791809,17.0,23.99024514906799,401.0,-0.022182291746139525,0.04637697313966375,0.6202121794223785,0.05604442611460752
