rho_th,IA_th,count_in,count_in_CI,count_out,r2_in,r2in_CI,r2_out,r2out_CI
2.513080854527061e-10,4.3222435799658357e-10,0.1,0.2262157162854099,903.9,0.0,0.0,0.6249623656272888,0.026104036887666406
0.01436329218090727,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.028726584110506454,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.04308987604010564,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.05745316796970482,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.071816459899304,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.0861797518289032,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.10054304375850237,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.11490633568810156,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.12926962761770075,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.14363291954729993,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.1579962114768991,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.1723595034064983,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.18672279533609748,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.20108608726569666,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.21544937919529586,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.22981267112489503,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.2441759630544942,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.2585392549840934,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.2729025469136926,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.28726583884329177,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.30162913077289094,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3159924227024901,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.33035571463208935,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3447190065616885,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3590822984912877,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3734455904208869,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.38780888235048605,4.3222435799658357e-10,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
