rho_th,IA_th,count_in,count_in_CI,count_out,r2_in,r2in_CI,r2_out,r2out_CI
0.10715838521718979,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.11796185947381534,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.12876533373044088,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.13956880798706642,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.15037228224369195,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.1611757565003175,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.17197923075694305,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.18278270501356858,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.19358617927019411,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.20438965352681968,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.2151931277834452,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.22599660204007077,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.2368000762966963,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.24760355055332184,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.25840702480994737,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.2692104990665729,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.28001397332319844,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.290817447579824,0.6391515804637552,0.1,0.2262157162854099,903.9,0.0,0.0,0.6254165887832641,0.026426055053985188
0.30162092183644956,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3124243960930751,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.32322787034970063,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3340313446063262,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.34483481886295175,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3556382931195773,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3664417673762028,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.37724524163282835,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3880487158894539,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.3988521901460794,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.40965566440270496,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.42045913865933054,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.4312626129159561,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.4420660871725816,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.45286956142920715,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.4636730356858327,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.4744765099424582,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.48527998419908375,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.49608345845570934,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.5068869327123349,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.5176904069689604,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.5284938812255859,0.6391515804637552,0.0,0.0,904.0,0.0,0.0,0.6249600112438202,0.026102462788037375
0.10715838521718979,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.11796185947381534,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.12876533373044088,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.13956880798706642,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.15037228224369195,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.1611757565003175,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.17197923075694305,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.18278270501356858,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.19358617927019411,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.20438965352681968,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.2151931277834452,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.22599660204007077,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
0.2368000762966963,0.6638755616038666,66.6,78.02689845072422,837.4,-0.012375032901763916,0.08809533662922941,0.6112690389156341,0.032205558901511784
